customer_id,tenure_months,avg_monthly_transactions,avg_transaction_amount_usd,days_since_last_transaction,support_tickets_last_90d,avg_satisfaction_score,used_promo_code,referred_by_friend,country,device,churned
501738,2,5.28,184.1,25,0,,0,0,Espana,Android,0
501543,15,1.66,79.95,37,0,,0,1,Panama,Android,0
503947,13,1.09,130.76,37,0,,0,0,Colombia,Android,0
501171,21,0.54,199.31,41,2,6.9,0,0,Chile,Android,0
504552,42,1.23,564.11,25,0,,1,0,Republica Dominicana,Android,0
505628,2,3.19,869.44,30,0,,0,0,Argentina,Android,0
504660,7,2.17,415.33,17,0,,0,0,Espana,Android,0
504258,26,2.21,231.44,21,0,,1,0,Chile,iOS,0
501630,14,0.38,524.71,19,1,7.0,1,1,Republica Dominicana,iOS,0
503899,27,2.76,218.23,94,0,,0,0,Mexico,Android,0
504609,2,3.56,558.47,31,1,5.6,0,0,Espana,iOS,0
503319,3,3.25,396.72,13,1,9.4,1,0,Panama,Android,0
505519,6,1.27,380.82,63,1,9.0,0,1,Espana,Android,0
504071,11,4.37,341.52,31,0,,1,0,Colombia,Android,1
502583,13,4.98,277.8,6,0,,0,0,Argentina,iOS,0
503956,14,2.59,259.56,34,4,6.2,0,0,Mexico,Android,0
505950,18,5.01,243.09,25,0,,0,0,Espana,iOS,0
501279,5,4.34,34.01,12,0,,0,0,Espana,iOS,0
501678,17,0.52,934.89,14,1,5.5,0,0,Colombia,Android,0
501032,5,5.85,564.42,8,4,7.4,0,0,Colombia,Android,0
502475,5,3.86,492.41,25,1,3.5,0,0,Espana,iOS,1
504845,4,3.06,232.85,8,0,,0,0,Chile,Android,0
504405,22,3.76,137.11,11,1,4.1,1,1,Argentina,iOS,0
503928,17,5.19,235.2,66,1,7.6,1,1,Espana,iOS,1
502690,6,1.04,31.54,38,0,,0,1,Mexico,Android,0
505698,10,0.53,180.67,22,0,,1,0,Colombia,Android,0
502102,10,3.08,175.9,21,1,5.8,0,0,Espana,Android,0
505070,12,3.56,443.15,36,1,7.3,0,0,Argentina,iOS,0
500366,7,7.41,446.97,63,0,,0,0,Argentina,Android,0
504811,12,0.45,199.9,30,0,,0,0,Argentina,Android,0
505268,16,2.58,318.97,11,0,,0,0,Mexico,Android,1
504074,14,4.49,259.94,22,0,,0,0,Republica Dominicana,Android,0
505659,27,4.41,93.16,12,0,,1,0,Argentina,Android,0
505978,17,6.98,56.87,85,1,8.4,0,0,Chile,iOS,1
502756,11,3.6,255.95,7,1,8.0,0,0,Colombia,iOS,1
502348,9,2.68,406.93,32,0,,1,0,Chile,Android,0
504300,15,2.35,110.74,81,1,6.9,0,0,Republica Dominicana,Android,1
502361,27,1.44,246.31,11,0,,0,0,Mexico,iOS,0
500707,24,4.94,501.61,25,2,6.5,0,0,Mexico,iOS,0
504126,8,6.73,182.92,14,0,,0,0,Mexico,Android,0
502462,18,0.6,261.72,31,0,,0,1,Argentina,Android,1
500709,17,3.73,223.83,20,0,,0,0,Mexico,Android,0
501480,54,2.98,303.85,20,0,,1,0,Espana,iOS,0
503198,17,1.46,132.15,36,1,8.6,1,1,Mexico,Android,0
503735,30,0.8,592.76,31,0,,0,0,Chile,Android,0
504938,16,1.1,350.75,3,0,,0,0,Argentina,Android,0
503691,5,1.06,234.69,8,1,7.6,0,0,Argentina,iOS,0
503324,17,8.39,223.83,12,0,,0,0,Espana,Android,0
505253,11,3.52,553.25,33,1,6.4,0,0,Espana,iOS,0
500663,16,0.55,506.49,41,2,5.4,0,0,Colombia,Android,1
502328,6,4.89,405.8,16,0,,1,0,Argentina,Android,1
505944,2,0.73,489.69,90,1,4.7,1,0,Espana,Android,1
504990,5,2.29,227.18,47,1,3.5,0,0,Espana,Android,0
503548,6,1.4,140.83,55,0,,0,0,Argentina,iOS,0
503280,4,0.64,124.33,25,0,,0,0,Colombia,Android,0
504453,11,1.52,199.23,42,0,,1,0,Panama,iOS,0
501178,8,1.38,426.95,43,0,,1,1,Mexico,Android,0
500860,16,1.07,150.28,72,2,9.6,0,1,Espana,iOS,0
500794,13,2.42,160.28,9,2,6.2,1,0,Argentina,iOS,1
500004,12,0.38,126.36,6,1,4.0,0,0,Panama,Android,1
505163,2,2.72,776.84,10,0,,1,0,Chile,Android,0
503833,22,5.58,156.21,9,0,,1,1,Chile,iOS,0
503972,9,4.86,315.09,51,1,8.7,1,0,Mexico,Android,0
502545,11,1.65,453.08,20,1,8.9,1,0,Peru,iOS,0
503938,4,1.34,370.65,60,2,5.3,0,1,Mexico,iOS,0
503288,23,2.54,18.48,92,0,,0,0,Panama,iOS,0
500688,11,2.27,190.52,15,0,,0,0,Espana,Android,0
500442,13,3.55,68.71,9,0,,0,0,Chile,Android,0
504864,6,1.76,293.95,77,0,,0,0,Panama,Android,0
505431,8,2.45,167.99,25,0,,1,1,Panama,Android,0
501387,10,2.13,432.15,43,2,8.3,0,0,Chile,Android,0
504352,12,1.78,266.47,34,0,,1,0,Mexico,iOS,0
503967,9,2.97,272.75,33,0,,0,0,Argentina,Android,0
501863,8,1.34,456.3,14,1,5.8,0,0,Chile,iOS,0
505169,13,1.1,623.96,3,1,6.6,0,0,Argentina,Android,0
505044,9,1.35,307.46,31,1,5.0,0,0,Chile,Android,0
500623,18,6.37,369.81,19,1,6.6,1,1,Argentina,iOS,0
504939,5,3.04,422.7,30,0,,1,1,Argentina,Android,0
502682,5,2.3,203.99,24,0,,1,0,Mexico,iOS,0
500075,19,4.39,28.98,91,2,4.4,0,0,Peru,iOS,1
503682,13,4.47,224.25,15,0,,1,0,Republica Dominicana,iOS,0
502826,11,7.46,275.43,38,0,,0,0,Colombia,iOS,1
500306,15,2.77,123.79,28,0,,0,0,Colombia,Android,0
505819,8,0.77,355.7,27,0,,0,0,Colombia,Android,0
504394,21,0.14,29.01,28,2,6.8,0,0,Espana,Android,0
504106,6,2.69,82.03,33,2,6.0,0,0,Colombia,Android,0
505185,20,2.53,240.72,17,0,,0,0,Espana,iOS,0
505322,11,0.34,297.63,45,0,,0,1,Republica Dominicana,Android,0
504347,3,2.22,83.38,25,2,8.5,0,1,Argentina,Android,0
501516,18,3.71,99.69,13,0,,0,0,Republica Dominicana,Android,0
501686,8,2.6,102.47,104,0,,0,0,Argentina,iOS,1
503250,18,1.88,320.9,32,0,,0,0,Republica Dominicana,Android,0
505184,2,1.5,345.5,58,1,8.5,0,0,Chile,Android,1
501229,25,4.2,223.71,20,1,5.6,0,0,Chile,Android,0
500154,10,0.96,445.69,58,0,,0,1,Chile,Android,0
505182,12,1.43,229.17,7,1,4.6,1,0,Espana,iOS,0
505378,19,2.18,110.37,33,0,,0,0,Argentina,iOS,0
502599,5,1.7,594.09,21,0,,1,0,Espana,iOS,0
505190,13,1.46,256.36,24,3,8.0,1,0,Argentina,Android,1
501774,44,1.87,158.35,90,1,8.9,0,0,Peru,Android,1
500903,20,4.37,252.43,26,2,6.6,0,0,Espana,Android,0
501422,3,3.49,32.0,37,0,,1,0,Chile,Android,0
505643,14,2.8,293.55,55,1,9.4,0,0,Republica Dominicana,Android,1
500421,9,0.31,132.2,75,1,6.1,0,0,Mexico,iOS,1
503530,10,3.29,235.7,16,0,,1,0,Republica Dominicana,iOS,0
502601,7,1.97,260.68,19,1,8.9,1,0,Argentina,Android,0
505298,2,8.09,62.78,63,0,,0,0,Argentina,Android,0
502641,13,1.12,412.66,14,0,,1,1,Espana,Android,0
504646,14,1.78,215.16,35,0,,1,0,Colombia,Android,0
503864,28,5.81,386.63,51,1,10.0,0,1,Chile,Android,0
502483,25,1.64,364.2,15,0,,0,0,Chile,Android,0
504088,16,1.59,196.32,14,2,6.0,0,0,Panama,Android,0
505909,10,2.02,219.61,15,1,7.3,0,0,Peru,Android,0
502036,12,1.57,236.84,24,0,,1,0,Espana,Android,0
501988,11,0.55,90.33,65,0,,1,0,Espana,iOS,0
503007,24,3.6,297.77,151,0,,1,0,Colombia,Android,0
505735,2,2.87,162.5,52,0,,1,0,Espana,Android,0
504882,17,4.13,256.8,29,0,,0,1,Colombia,Android,0
501394,28,2.39,389.39,35,1,3.9,1,0,Panama,iOS,1
500108,25,2.06,295.42,13,1,7.5,0,1,Espana,Android,1
500115,24,1.9,93.87,24,1,5.7,1,0,Argentina,Android,0
502013,22,2.22,372.76,20,0,,1,0,Argentina,iOS,0
500838,7,4.88,282.27,45,0,,0,0,Colombia,Android,1
505885,20,0.93,458.52,27,1,7.9,1,0,Mexico,iOS,0
500602,33,2.58,329.85,88,1,6.5,1,0,Argentina,iOS,1
501653,24,0.97,201.4,12,4,5.5,0,0,Chile,Android,0
501327,27,1.66,198.99,3,3,6.3,0,0,Espana,Android,0
503965,14,2.68,342.23,12,0,,1,1,Chile,iOS,0
500972,5,3.13,360.07,32,0,,0,0,Panama,Android,0
501798,3,3.1,423.99,10,2,7.3,0,1,Colombia,Android,0
505326,14,1.14,378.51,10,0,,0,1,Peru,Android,0
505339,15,6.16,353.34,10,1,8.3,0,1,Republica Dominicana,iOS,0
500278,9,0.74,615.68,2,0,,0,0,Panama,iOS,0
503278,15,3.11,63.19,75,0,,1,1,Espana,Android,0
501069,8,7.38,282.45,14,0,,1,0,Chile,iOS,0
501136,8,2.62,125.91,47,0,,1,0,Mexico,Android,0
505655,9,3.44,162.77,59,1,5.6,0,0,Mexico,Android,0
504853,23,1.29,516.29,20,1,9.4,0,1,Panama,iOS,0
500069,9,4.0,164.44,41,1,8.6,0,1,Peru,Android,0
505084,12,1.06,184.42,56,0,,1,0,Argentina,iOS,1
502971,19,1.34,698.61,4,0,,0,0,Mexico,Android,0
503520,7,4.08,108.4,31,2,9.4,1,0,Panama,iOS,0
502527,13,2.21,299.34,6,1,6.4,0,0,Mexico,Android,0
500853,34,3.41,113.41,41,1,5.2,1,0,Mexico,Android,0
505851,11,2.94,215.66,66,0,,1,1,Peru,Android,0
505051,6,1.04,226.5,2,0,,0,0,Espana,Android,0
503997,27,0.79,268.25,24,0,,1,0,Colombia,iOS,1
502109,18,2.74,142.68,8,1,7.7,0,1,Chile,iOS,0
501641,5,2.85,32.03,28,0,,0,0,Espana,Android,1
505419,2,2.96,429.33,79,1,7.2,0,0,Mexico,iOS,0
502415,7,3.02,50.38,3,1,4.3,0,1,Argentina,iOS,0
504693,13,1.94,355.56,44,1,8.0,0,0,Argentina,iOS,0
501246,15,2.01,333.46,28,0,,0,1,Espana,Android,0
502398,33,11.74,200.5,81,0,,1,0,Chile,iOS,0
500512,21,3.92,24.73,24,3,6.2,0,0,Republica Dominicana,iOS,1
502238,9,1.12,353.0,18,0,,0,0,Peru,iOS,0
502942,21,1.5,217.69,204,0,,1,0,Mexico,iOS,1
504189,19,1.68,215.64,34,1,8.3,0,0,Mexico,iOS,0
502827,8,1.83,411.61,8,0,,0,0,Panama,Android,1
505080,8,8.81,110.62,25,0,,0,0,Colombia,Android,0
502234,38,3.76,297.44,26,2,8.3,0,0,Argentina,Android,0
501238,5,1.56,41.41,4,1,4.5,0,1,Republica Dominicana,iOS,1
500995,9,0.75,240.22,15,0,,0,1,Republica Dominicana,iOS,0
503164,18,3.16,283.4,23,1,6.5,1,0,Colombia,Android,0
501343,29,1.23,403.77,64,1,9.0,0,0,Espana,iOS,0
500134,2,1.53,484.1,33,1,7.6,1,0,Peru,Android,0
503116,6,1.78,329.53,11,0,,0,0,Panama,iOS,0
500208,4,4.52,136.63,99,2,6.9,0,0,Espana,Android,1
502597,6,2.65,366.28,70,1,7.0,1,0,Mexico,iOS,0
501003,9,3.85,220.03,45,0,,0,1,Peru,Android,0
501193,11,1.57,660.33,46,0,,0,0,Republica Dominicana,Android,0
501259,9,1.66,445.54,46,0,,1,1,Mexico,Android,0
504908,8,5.11,48.07,30,1,7.9,0,0,Republica Dominicana,Android,0
502474,5,1.39,372.82,35,0,,0,0,Mexico,iOS,0
504962,6,0.1,128.4,13,0,,0,0,Republica Dominicana,iOS,0
503415,6,0.54,71.93,48,3,6.9,0,0,Espana,Android,1
500615,29,4.37,403.22,14,0,,0,0,Republica Dominicana,Android,0
504070,21,2.66,144.67,35,1,6.8,1,0,Argentina,Android,1
500708,12,5.26,246.84,18,0,,1,1,Mexico,Android,0
504154,15,3.13,89.98,31,1,10.0,0,1,Espana,iOS,0
504993,8,1.5,161.57,106,1,5.3,0,0,Peru,iOS,0
500926,13,2.0,361.73,31,0,,1,1,Espana,Android,0
505435,26,2.77,520.86,8,2,7.3,1,0,Panama,Android,0
502389,27,2.98,62.15,26,0,,0,0,Espana,Android,0
502879,5,0.47,110.06,87,0,,0,0,Chile,Android,0
500976,12,0.96,318.08,22,0,,0,0,Mexico,Android,0
504525,42,4.58,192.04,34,0,,1,0,Chile,iOS,0
500909,14,2.46,613.49,52,0,,1,0,Panama,Android,0
501155,17,2.66,115.32,61,0,,0,0,Espana,iOS,0
504640,18,4.43,131.52,8,0,,0,0,Peru,iOS,0
500430,25,3.03,329.23,9,0,,1,0,Republica Dominicana,Android,0
505548,24,3.93,481.42,14,0,,0,0,Republica Dominicana,Android,0
500768,19,1.76,267.34,24,2,7.9,0,0,Mexico,iOS,1
505668,18,0.48,123.78,52,0,,0,1,Espana,Android,0
503815,17,6.76,219.02,35,1,5.0,1,1,Mexico,Android,0
500338,8,1.14,323.8,49,1,9.2,0,0,Colombia,Android,0
501067,4,3.22,535.6,16,0,,1,0,Mexico,iOS,0
500597,24,3.45,51.71,3,1,4.3,0,0,Colombia,Android,0
503247,20,4.84,289.29,35,0,,0,0,Espana,iOS,0
503709,8,0.75,397.52,36,1,7.9,1,0,Espana,Android,0
503353,42,2.36,163.22,8,2,4.1,1,0,Chile,Android,0
502724,19,1.33,203.16,110,1,5.6,1,0,Mexico,Android,1
503478,9,3.0,187.54,30,1,6.9,0,0,Colombia,Android,1
502769,10,0.72,27.05,57,1,10.0,0,0,Peru,Android,1
503110,8,0.91,741.12,66,1,6.7,1,0,Espana,Android,1
502366,17,0.97,682.14,60,1,10.0,0,1,Mexico,iOS,0
502965,15,1.93,78.96,60,0,,0,0,Espana,Android,1
504530,13,4.14,56.46,27,1,7.9,1,0,Chile,Android,0
504138,5,9.56,291.11,18,0,,0,0,Chile,Android,0
503435,14,6.44,559.45,18,1,6.4,1,0,Panama,Android,0
504551,5,1.04,229.97,20,0,,0,0,Colombia,Android,0
501408,23,0.69,235.7,3,0,,0,0,Chile,Android,0
505467,34,1.83,255.2,54,0,,0,0,Colombia,iOS,0
500634,15,4.67,205.51,43,0,,0,0,Republica Dominicana,Android,0
504949,11,5.15,102.47,41,1,6.6,0,0,Espana,Android,0
503160,7,1.17,374.11,17,0,,0,0,Espana,iOS,0
503226,18,0.43,163.4,70,1,4.9,0,0,Colombia,Android,0
500994,2,2.93,350.8,18,0,,0,0,Espana,Android,0
503262,7,1.04,62.09,51,0,,0,0,Espana,iOS,0
502805,16,3.64,134.04,18,0,,1,0,Colombia,Android,0
500949,9,3.1,467.96,17,0,,1,0,Espana,Android,1
500729,20,0.13,488.64,13,1,6.2,0,0,Peru,iOS,0
504921,8,1.51,94.84,44,0,,0,1,Mexico,Android,0
501950,4,1.9,682.43,41,0,,0,0,Espana,Android,0
501477,10,3.1,380.24,17,0,,0,0,Mexico,Android,0
501769,15,1.57,529.81,79,1,8.2,1,0,Republica Dominicana,iOS,1
500495,6,4.0,284.53,10,1,6.4,0,0,Espana,iOS,0
500577,20,3.72,308.03,9,1,9.0,0,0,Peru,Android,0
504192,14,1.96,106.83,12,0,,1,0,Espana,Android,0
502201,20,0.84,211.57,7,0,,0,1,Espana,Android,0
505264,2,3.55,172.62,15,1,6.9,0,0,Argentina,Android,0
501880,3,2.04,164.74,22,1,5.2,0,1,Espana,iOS,0
500645,14,0.32,15.0,7,1,6.8,1,0,Chile,iOS,0
505577,3,4.04,396.79,40,1,4.7,0,0,Panama,iOS,0
500424,13,2.47,484.99,13,3,3.4,0,1,Peru,Android,0
501625,19,2.39,115.37,6,1,5.7,0,0,Panama,iOS,0
502795,8,1.65,160.45,124,0,,0,0,Argentina,Android,1
504332,11,0.36,226.62,11,1,4.7,1,0,Chile,Android,0
504771,26,2.81,243.37,17,0,,0,0,Mexico,iOS,0
503694,5,6.05,318.84,5,1,10.0,0,0,Mexico,iOS,0
504812,6,2.28,44.48,10,0,,0,0,Peru,iOS,0
500164,42,4.56,220.18,44,0,,0,0,Espana,iOS,0
502624,11,2.02,445.56,26,1,7.1,0,0,Espana,Android,1
503079,2,4.26,362.74,31,0,,0,0,Argentina,Android,0
502653,29,3.25,553.57,32,1,6.5,0,0,Colombia,iOS,0
500960,29,3.54,328.32,4,0,,1,0,Argentina,iOS,0
501291,23,1.94,290.36,18,0,,0,0,Peru,iOS,0
504307,10,6.25,84.35,45,0,,0,1,Espana,Android,0
503651,12,4.69,94.07,49,0,,0,0,Panama,Android,0
503023,17,3.42,212.4,47,0,,1,0,Republica Dominicana,Android,0
502508,22,4.25,310.83,45,0,,0,0,Argentina,Android,0
501510,37,2.77,396.49,36,0,,0,0,Espana,Android,0
503591,9,1.91,145.76,46,0,,1,0,Panama,Android,0
500511,4,4.24,172.89,44,0,,1,0,Espana,iOS,0
504673,3,2.01,152.29,33,0,,0,0,Peru,Android,1
500360,17,0.9,344.58,35,1,6.1,0,0,Espana,Android,1
502262,19,4.95,86.11,21,1,7.5,1,0,Argentina,Android,0
503588,22,2.84,201.66,33,1,5.1,0,0,Espana,Android,0
504806,6,5.2,108.75,59,0,,0,0,Colombia,Android,0
503515,24,2.89,227.21,53,0,,0,0,Peru,iOS,0
505193,30,3.31,101.95,84,0,,1,0,Colombia,Android,1
501304,1,1.51,113.79,52,0,,0,1,Espana,iOS,0
505218,36,2.48,336.69,45,0,,0,0,Peru,Android,0
504086,10,1.04,514.92,19,0,,1,0,Panama,iOS,0
503931,7,3.2,443.13,50,0,,0,0,Espana,Android,0
505370,9,8.38,390.45,32,1,7.6,0,0,Panama,Android,0
505116,17,3.31,73.28,28,0,,0,0,Panama,iOS,0
505224,5,1.48,68.75,23,1,8.0,0,1,Mexico,iOS,0
502423,3,0.72,487.31,11,0,,1,0,Espana,Android,0
502629,38,5.38,365.03,57,1,6.9,0,0,Chile,iOS,0
501837,12,5.29,115.45,9,1,7.1,0,0,Colombia,Android,0
500973,12,0.17,789.99,9,0,,0,0,Argentina,iOS,0
505271,5,0.64,144.7,4,2,7.7,1,1,Mexico,Android,1
503212,9,2.47,369.75,26,0,,0,1,Chile,iOS,0
504207,9,0.99,325.67,107,0,,0,0,Espana,Android,1
504671,9,3.58,261.61,6,0,,0,0,Argentina,Android,0
503737,19,1.83,383.11,36,1,9.2,0,0,Peru,Android,0
504052,12,1.54,200.98,12,2,6.6,0,1,Espana,iOS,0
501954,7,5.9,290.82,69,0,,0,0,Mexico,Android,0
505209,22,3.12,87.63,25,1,6.8,1,1,Argentina,Android,0
501996,7,4.07,385.3,79,0,,0,0,Panama,iOS,0
502694,9,3.26,251.73,26,1,8.5,1,1,Peru,Android,0
502732,3,2.4,282.36,20,0,,1,0,Peru,Android,0
505189,12,1.73,181.36,12,0,,0,0,Colombia,Android,0
504384,10,1.56,222.38,33,0,,0,1,Republica Dominicana,iOS,0
505570,13,1.86,333.34,53,0,,0,0,Espana,iOS,0
503044,38,1.86,44.96,13,1,8.0,0,0,Espana,iOS,0
504467,7,0.9,204.22,43,0,,0,0,Mexico,Android,0
500705,25,3.75,405.86,20,3,8.5,0,0,Peru,Android,0
501795,21,2.4,288.09,110,1,5.8,0,0,Espana,iOS,1
500027,8,3.5,304.68,12,0,,1,1,Espana,iOS,0
501033,18,5.27,204.83,23,0,,1,0,Mexico,iOS,0
504649,32,1.75,143.65,79,1,10.0,0,1,Mexico,Android,0
501443,18,4.87,191.69,17,0,,0,0,Republica Dominicana,Android,1
501924,6,3.85,425.33,25,1,6.1,0,0,Peru,Android,0
503940,21,0.27,271.38,61,1,7.9,0,0,Republica Dominicana,Android,0
500488,23,3.19,139.51,11,1,9.5,0,1,Argentina,iOS,1
500262,17,2.94,485.09,25,1,8.7,0,1,Mexico,Android,0
505049,18,8.14,84.87,8,1,9.4,0,0,Mexico,iOS,0
503188,15,9.74,166.73,49,1,3.4,0,0,Argentina,iOS,1
504114,9,1.97,296.35,6,0,,0,0,Colombia,Android,0
500369,15,3.87,176.11,65,1,2.7,1,0,Argentina,Android,1
501717,26,0.42,350.71,14,1,9.9,1,1,Mexico,Android,0
501734,25,1.24,110.38,17,0,,0,0,Mexico,iOS,0
504565,7,3.08,841.08,5,0,,1,0,Espana,iOS,0
504944,5,2.18,150.78,11,0,,1,0,Peru,Android,0
503157,9,0.55,384.12,34,0,,1,0,Colombia,Android,0
500404,25,1.41,196.03,74,0,,0,1,Argentina,iOS,0
504122,4,2.25,328.01,48,1,4.5,0,0,Peru,Android,0
501596,28,4.98,247.94,21,1,6.3,0,0,Mexico,iOS,1
503073,40,3.4,194.68,15,1,3.1,0,0,Republica Dominicana,Android,0
500740,11,9.5,421.22,35,0,,0,1,Espana,Android,0
503955,3,2.38,349.17,64,1,6.5,1,0,Panama,Android,1
502516,4,1.81,394.81,10,0,,0,0,Panama,Android,0
502306,22,0.31,266.81,20,3,7.0,1,0,Panama,iOS,1
501919,15,1.06,255.88,49,0,,0,0,Espana,Android,0
502957,2,1.74,68.59,28,0,,0,0,Argentina,iOS,0
500292,12,3.62,131.66,19,0,,1,0,Argentina,Android,0
500776,5,1.54,136.7,21,1,7.5,1,1,Republica Dominicana,Android,0
502793,24,6.4,319.66,26,2,6.3,1,0,Republica Dominicana,Android,0
505054,42,0.49,107.98,14,0,,1,0,Panama,Android,0
504029,10,3.22,305.31,25,2,4.5,0,0,Republica Dominicana,Android,1
501481,27,2.02,220.5,42,1,8.6,0,1,Mexico,Android,0
505024,10,9.88,638.97,29,0,,1,0,Mexico,Android,0
501260,7,1.31,438.98,40,1,5.9,1,0,Colombia,Android,0
502150,14,1.41,186.28,92,1,6.7,1,1,Espana,Android,1
503455,10,7.95,187.14,32,2,9.4,0,0,Argentina,Android,0
501209,9,5.07,282.46,83,1,5.7,0,0,Peru,iOS,1
500693,9,4.08,253.85,64,1,6.2,0,0,Peru,Android,0
502902,18,2.61,89.32,35,2,7.2,0,1,Republica Dominicana,Android,0
503446,14,0.53,157.59,48,0,,0,0,Peru,Android,0
501665,26,2.74,201.07,32,0,,1,0,Argentina,Android,1
500503,29,3.21,339.74,35,1,8.6,1,0,Espana,iOS,0
505112,31,4.71,325.04,46,0,,0,0,Argentina,iOS,0
503254,16,3.3,242.98,33,1,8.0,1,0,Republica Dominicana,Android,0
502573,16,1.61,898.24,47,0,,1,1,Argentina,iOS,0
505905,20,1.53,223.06,22,0,,0,0,Espana,Android,0
505571,8,1.0,395.87,75,0,,0,0,Colombia,iOS,1
504096,4,2.36,246.27,11,0,,0,0,Espana,Android,0
504580,6,3.13,131.28,57,0,,0,0,Argentina,iOS,0
504188,19,1.0,589.14,25,1,4.6,0,0,Colombia,iOS,0
500076,4,4.98,539.05,40,0,,0,1,Argentina,Android,0
505285,9,0.31,369.38,4,2,4.7,1,0,Republica Dominicana,Android,0
502195,16,3.99,111.85,90,1,8.8,1,1,Espana,Android,1
502060,6,1.95,88.26,26,0,,1,0,Colombia,Android,1
502290,34,4.35,244.95,18,0,,1,0,Espana,Android,0
502955,5,2.26,222.15,34,0,,0,0,Argentina,iOS,0
501858,9,2.18,327.49,3,1,7.9,0,0,Mexico,Android,0
505654,22,2.25,229.91,27,2,7.3,0,0,Espana,iOS,0
502803,25,3.15,91.91,14,1,5.8,0,0,Espana,Android,0
502079,21,2.32,152.31,33,1,8.9,0,1,Republica Dominicana,Android,0
505951,11,4.08,107.46,16,1,6.1,1,0,Argentina,Android,0
503932,17,1.68,211.13,142,1,6.9,0,0,Colombia,Android,1
502535,6,8.12,39.32,40,0,,1,0,Colombia,iOS,0
504382,31,4.3,65.41,8,0,,0,0,Panama,iOS,0
502220,4,1.41,36.96,17,0,,1,0,Chile,Android,0
500347,14,0.92,91.27,46,0,,1,1,Peru,Android,0
500335,8,3.84,79.77,22,0,,1,0,Chile,Android,0
504781,14,8.55,306.84,69,0,,0,0,Colombia,Android,0
504868,20,1.06,121.55,43,2,8.1,0,0,Espana,Android,0
501058,5,4.65,165.01,15,0,,0,0,Chile,iOS,0
504024,9,4.92,892.71,60,1,6.9,0,1,Republica Dominicana,iOS,1
503562,2,1.94,658.79,30,1,7.9,0,0,Chile,iOS,0
501797,28,4.3,450.84,27,1,6.6,0,1,Espana,iOS,0
503787,5,1.0,240.09,9,1,4.0,0,1,Panama,iOS,0
500118,12,3.53,117.82,102,2,6.3,0,0,Mexico,iOS,0
505359,18,1.95,539.59,11,0,,0,0,Colombia,iOS,0
505473,7,1.1,553.64,11,1,6.9,0,0,Republica Dominicana,Android,0
500590,2,1.31,867.45,18,2,5.1,1,0,Espana,iOS,0
502231,3,5.27,291.94,53,1,8.5,0,0,Espana,Android,0
503405,9,1.36,287.41,37,0,,0,1,Chile,Android,0
503557,21,3.88,277.71,11,0,,1,0,Mexico,iOS,0
502380,13,1.86,212.61,59,0,,0,0,Colombia,iOS,0
501688,16,0.89,132.39,26,2,9.5,1,0,Mexico,Android,0
504141,1,1.11,313.68,34,0,,0,1,Peru,iOS,0
500933,6,5.03,44.49,41,0,,1,1,Peru,Android,0
500918,26,4.66,414.17,10,1,5.5,0,0,Chile,Android,0
503999,14,4.43,232.76,159,1,7.2,1,0,Colombia,iOS,0
500341,6,3.71,111.33,45,1,4.1,1,0,Chile,iOS,0
500674,39,1.44,315.65,29,0,,0,1,Colombia,Android,0
503336,32,3.53,54.82,53,1,9.7,0,0,Espana,Android,0
502429,33,3.01,25.76,63,1,10.0,0,1,Argentina,iOS,0
500216,12,1.43,169.29,42,1,4.9,1,0,Panama,Android,0
501747,30,2.98,676.68,22,1,6.0,1,1,Mexico,Android,0
505406,19,8.09,334.04,34,0,,0,0,Colombia,Android,0
504460,13,5.11,226.08,33,0,,1,1,Republica Dominicana,iOS,0
500238,10,1.12,146.53,6,1,8.3,0,1,Chile,Android,1
504765,6,4.35,41.9,30,2,6.6,0,1,Colombia,iOS,0
502301,9,0.53,192.98,25,2,7.2,1,0,Peru,iOS,0
500722,30,5.97,416.25,29,1,5.9,0,0,Peru,Android,0
503624,13,1.82,258.49,118,0,,0,0,Mexico,Android,1
501236,10,7.83,233.08,22,1,8.7,0,0,Chile,Android,0
503587,9,2.87,133.45,53,0,,0,0,Mexico,iOS,0
504748,10,5.24,234.78,39,0,,1,1,Espana,iOS,0
500099,5,2.01,135.1,37,0,,0,0,Republica Dominicana,Android,1
500773,22,0.83,244.32,41,0,,0,0,Argentina,Android,0
500059,49,6.3,386.01,23,0,,0,0,Argentina,iOS,0
503321,15,1.88,202.64,7,1,8.5,0,1,Espana,Android,0
503041,8,6.49,673.02,51,0,,0,0,Espana,iOS,0
500982,13,2.96,259.25,16,0,,0,0,Panama,iOS,0
500224,19,2.7,176.69,2,1,6.2,1,0,Chile,Android,1
504965,9,7.45,213.44,84,0,,1,0,Colombia,Android,1
505205,7,0.88,122.0,4,0,,0,0,Espana,iOS,0
503563,11,0.89,590.63,82,1,5.8,0,0,Espana,Android,1
503806,6,4.95,208.16,45,1,5.3,1,1,Argentina,Android,0
502605,13,4.1,324.26,70,0,,0,0,Mexico,iOS,0
501051,5,3.15,188.24,4,0,,0,1,Espana,Android,0
503056,37,2.62,326.12,22,1,7.0,0,0,Espana,iOS,0
504561,22,3.03,40.54,33,1,4.7,0,0,Espana,Android,0
505873,11,1.78,358.06,44,1,5.4,1,0,Republica Dominicana,iOS,1
504355,9,3.15,86.76,6,1,5.4,1,0,Espana,iOS,0
503310,11,1.42,509.3,28,1,9.6,0,0,Colombia,iOS,0
501536,6,3.12,220.08,23,0,,0,0,Republica Dominicana,iOS,0
